measurement;ID;ID2;date;d18O;x;y;SE_permill;SE_percent;OH;site;Distance_um
36;#E;BH-01570;12.02.2021;-4.0422325;-3514;-1482;0.107;;;;277.3589732
37;#E;BH-01570;12.02.2021;-5.157744;-3485;-1463;0.094;;;;242.6891015
38;#E;BH-01570;12.02.2021;-5.1965444;-3456;-1444;0.107;;;;208.0192299
39;#E;BH-01570;12.02.2021;-3.7415294;-3427;-1425;0.091;;;;173.3493582
40;#E;BH-01570;12.02.2021;-4.3041352;-3398;-1406;0.125;;;;138.6794866
41;#E;BH-01570;12.02.2021;-4.1198333;-3369;-1387;0.1;;;;104.0096149
42;#E;BH-01570;12.02.2021;-4.0034321;-3340;-1368;0.118;;;;69.33974329
43;#E;BH-01570;12.02.2021;-9.3481872;-3311;-1349;0.15;;;;34.66987165
44;#E;core;12.02.2021;-4.7115394;-3282;-1330;0.101;;;;0
1;#F;BH-01741;12.02.2021;0.08031;-87;-2903;0.09;;;;1270.009842
1;#F;margin;12.02.2021;-2.1895134;-134;-2749;0.1;;;;1334
2;#F;BH-01741;12.02.2021;-3.3341252;-100;-2965;0.12;;;;1222.953801
2;#F;BH-01741;12.02.2021;-2.053712;-96;-2779;0.1;;;;1341.684016
3;#F;BH-01741;12.02.2021;-2.6260179;40;-2975;0.11;;;;1266.979084
3;#F;BH-01741;12.02.2021;-2.1022125;-57;-2809;0.11;;;;1351.83172
4;#F;BH-01741;12.02.2021;-2.6939186;27;-3037;0.13;;;;1245.292335
4;#F;BH-01741;12.02.2021;-0.2009929;-18;-2839;0.1;;;;1363.680314
5;#F;BH-01741;12.02.2021;-0.7053981;138;-3059;0.11;;;;1139.097889
5;#F;BH-01741;12.02.2021;-2.926721;21;-2869;0.1;;;;1343.220384
6;#F;BH-01741;12.02.2021;-3.5669276;124;-3150;0.09;;;;1105.412593
6;#F;BH-01741;12.02.2021;-3.2080239;60;-2899;0.1;;;;1294.024729
7;#F;BH-01741;12.02.2021;-3.8094301;240;-3172;0.12;;;;993.2819338
7;#F;BH-01741;12.02.2021;-3.0431222;99;-2929;0.08;;;;1244.829707
8;#F;BH-01741;12.02.2021;NA;138;-2959;0.11;;;;1195.635396
8;#F;BH-01741;12.02.2021;-3.5281272;214;-3222;0.07;;;;992.3734176
9;#F;BH-01741;12.02.2021;-5.0122425;399;-3266;0.1;;;;808.5851841
9;#F;BH-01741;12.02.2021;-2.8782205;177;-2989;0.12;;;;1146.441887
10;#F;BH-01741;12.02.2021;-4.4593368;386;-3336;0.13;;;;787.8356428
10;#F;BH-01741;12.02.2021;-1.6075074;216;-3019;0.1;;;;1097.249288
11;#F;BH-01741;12.02.2021;-4.7503398;547;-3359;0.12;;;;633.9629327
11;#F;BH-01741;12.02.2021;-3.217724;255;-3049;0.12;;;;1048.057727
12;#F;BH-01741;12.02.2021;-5.1480439;537;-3433;0.11;;;;610.4629391
12;#F;BH-01741;12.02.2021;-1.3068043;294;-3079;0.12;;;;998.8673586
13;#F;BH-01741;12.02.2021;-2.4514161;333;-3109;0.07;;;;949.6783666
14;#F;BH-01741;12.02.2021;-3.605728;372;-3138;0.1;;;;901.0799077
15;#F;BH-01741;12.02.2021;-2.6648183;411;-3167;0.07;;;;852.4816714
16;#F;BH-01741;12.02.2021;-4.4690369;450;-3196;0.12;;;;803.8836981
17;#F;BH-01741;12.02.2021;-4.5466377;478;-3217;0.08;;;;768.887508
18;#F;BH-01741;12.02.2021;-4.5854381;506;-3238;0.08;;;;733.8916814
19;#F;BH-01741;12.02.2021;-3.3729256;534;-3259;0.11;;;;698.8962727
20;#F;BH-01741;12.02.2021;-2.8491202;562;-3280;0.09;;;;663.9013481
21;#F;BH-01741;12.02.2021;-4.1780339;591;-3301;0.09;;;;628.0963302
22;#F;BH-01741;12.02.2021;-5.1286437;619;-3322;0.08;;;;593.1020148
23;#F;BH-01741;12.02.2021;-5.3129456;647;-3343;0.12;;;;558.1084124
24;#F;BH-01741;12.02.2021;-5.0413428;676;-3364;0.12;;;;522.3035516
25;#F;BH-01741;12.02.2021;-2.5872175;704;-3385;0.1;;;;487.310989
26;#F;BH-01741;12.02.2021;-3.2953248;732;-3406;0.07;;;;452.3195773
27;#F;BH-01741;12.02.2021;-4.1974341;760;-3427;0.08;;;;417.3296059
28;#F;BH-01741;12.02.2021;-5.3905464;789;-3448;0.12;;;;381.5258838
29;#F;BH-01741;12.02.2021;-4.8182405;817;-3469;0.07;;;;346.5385981
30;#F;BH-01741;12.02.2021;-4.7600399;845;-3489;0.12;;;;312.1297807
31;#F;BH-01741;12.02.2021;-5.5748483;874;-3509;0.12;;;;276.9043156
32;#F;BH-01741;12.02.2021;-5.8464511;902;-3529;0.13;;;;242.4953608
33;#F;BH-01741;12.02.2021;NA;930;-3549;0.1;;;;208.0865205
34;#F;BH-01741;12.02.2021;-5.9240519;958;-3569;0.11;;;;173.6778627
35;#F;BH-01741;12.02.2021;-4.7503398;987;-3589;0.09;;;;138.4521578
36;#F;BH-01741;12.02.2021;-4.9249416;1015;-3609;0.11;;;;104.0432602
37;#F;BH-01741;12.02.2021;-4.7309396;1043;-3629;0.08;;;;69.63476143
38;#F;BH-01741;12.02.2021;-5.0995434;1072;-3649;0.1;;;;34.40930107
39;#F;core;12.02.2021;-5.0898433;1100;-3669;0.09;;;;0
1;#G;BH-01555;12.02.2021;-4.3526357;5212;-2317;0.12;;;;1490.209717
1;#G;margin;11.02.2021;-5.1480439;5333;-2138;0.1;;;;1515.409186
2;#G;BH-01555;12.02.2021;-4.6436387;5158;-2384;0.08;;;;1481.591712
2;#G;BH-01555;11.02.2021;-5.3614461;5286;-2118;0.09;;;;1464.331247
3;#G;BH-01555;12.02.2021;-5.4293468;4931;-2195;0.09;;;;1187.617784
3;#G;BH-01555;11.02.2021;-5.7203498;5239;-2098;0.08;;;;1413.253339
4;#G;BH-01555;12.02.2021;-5.4681472;4900;-2267;0.09;;;;1204.020349
4;#G;BH-01555;11.02.2021;-3.5378273;5193;-2078;0.13;;;;1363.093907
5;#G;BH-01555;12.02.2021;-5.2159446;4740;-2125;0.07;;;;990.8567
5;#G;BH-01555;11.02.2021;-5.7979506;5147;-2058;0.08;;;;1312.9345
6;#G;BH-01555;12.02.2021;-5.642749;4697;-2196;0.1;;;;1001.591234
6;#G;BH-01555;11.02.2021;-6.0598533;5100;-2038;0.1;;;;1261.856569
7;#G;BH-01555;12.02.2021;-5.8658513;4522;-2019;0.1;;;;753.631873
7;#G;BH-01555;11.02.2021;-5.6815494;5054;-2018;0.09;;;;1211.697157
8;#G;BH-01555;12.02.2021;-5.3129456;4480;-2083;0.1;;;;765.8048054
8;#G;BH-01555;11.02.2021;-4.9928423;5008;-1998;0.1;;;;1161.537774
9;#G;BH-01555;11.02.2021;-5.6136487;4961;-1978;0.1;;;;1110.459815
10;#G;BH-01555;11.02.2021;-5.7203498;4915;-1958;0.09;;;;1060.300429
11;#G;BH-01555;11.02.2021;-4.5078373;4869;-1938;0.08;;;;1010.141079
12;#G;BH-01555;11.02.2021;-4.8085404;4823;-1918;0.1;;;;959.9817707
13;#G;BH-01555;11.02.2021;-5.7300499;4776;-1898;0.11;;;;908.9037353
14;#G;BH-01555;11.02.2021;-5.7688503;4730;-1878;0.11;;;;858.7444323
15;#G;BH-01555;11.02.2021;-5.9434521;4684;-1858;0.12;;;;808.5851841
16;#G;BH-01555;11.02.2021;-6.224755;4638;-1838;0.1;;;;758.4260017
17;#G;BH-01555;11.02.2021;-5.5942485;4591;-1818;0.11;;;;707.3478635
18;#G;BH-01555;11.02.2021;-6.0501532;4546;-1797;0.09;;;;657.7149839
19;#G;BH-01555;11.02.2021;-7.8058713;4545;-1797;0.08;;;;656.7952497
20;#G;BH-01555;11.02.2021;-4.5466377;4513;-1784;0.12;;;;622.2611992
21;#G;BH-01555;11.02.2021;-4.3914361;4481;-1771;0.11;;;;587.7278282
22;#G;BH-01555;11.02.2021;-4.9249416;4449;-1758;0.09;;;;553.1952639
23;#G;BH-01555;11.02.2021;-5.1189436;4417;-1745;0.11;;;;518.6636675
24;#G;BH-01555;11.02.2021;-5.6233488;4385;-1732;0.11;;;;484.1332461
25;#G;BH-01555;11.02.2021;-5.6136487;4354;-1719;0.1;;;;450.5208097
26;#G;BH-01555;11.02.2021;-5.9143518;4322;-1706;0.12;;;;415.9927884
27;#G;BH-01555;11.02.2021;-6.6903598;4290;-1693;0.12;;;;381.4669055
28;#G;BH-01555;11.02.2021;-6.4090569;4258;-1679;0.09;;;;346.5385981
29;#G;BH-01555;11.02.2021;-7.4081672;4227;-1665;0.13;;;;312.525199
30;#G;BH-01555;11.02.2021;-7.6021692;4195;-1651;0.09;;;;277.59683
31;#G;BH-01555;12.02.2021;-6.2538553;4163;-1637;0.12;;;;242.6684982
32;#G;BH-01555;12.02.2021;-7.0492635;4131;-1623;0.11;;;;207.7402224
33;#G;BH-01555;12.02.2021;-6.7582605;4100;-1609;0.1;;;;173.726797
34;#G;BH-01555;12.02.2021;-7.6603698;4068;-1595;0.11;;;;138.798415
35;#G;BH-01555;12.02.2021;-6.8746617;4036;-1581;0.11;;;;103.8701112
36;#G;BH-01555;12.02.2021;-10.2211962;4005;-1567;0.22;;;;69.85699679
37;#G;BH-01555;12.02.2021;-6.4478573;3973;-1553;0.1;;;;34.92849839
38;#G;core;12.02.2021;-6.2441552;3941;-1539;0.12;;;;0
1;#H;BH-01555;11.02.2021;-3.0722225;5773;479;0.08;;;;1281.270073
1;#H;margin;11.02.2021;-5.6233488;5740;603;0.09;;;;1293.110977
2;#H;BH-01555;11.02.2021;-5.4196467;5762;401;0.1;;;;1249.543917
2;#H;BH-01555;11.02.2021;-6.2053548;5697;583;0.1;;;;1245.714654
3;#H;BH-01555;11.02.2021;-5.8755514;5559;397;0.13;;;;1052.654264
3;#H;BH-01555;11.02.2021;-3.4699266;5654;563;0.11;;;;1198.320491
4;#H;BH-01555;11.02.2021;-6.1568543;5551;325;0.08;;;;1026.637716
4;#H;BH-01555;11.02.2021;-6.6612595;5611;544;0.13;;;;1151.316638
5;#H;BH-01555;11.02.2021;-6.5545584;5568;525;0.08;;;;1104.313361
6;#H;BH-01555;11.02.2021;-3.4214261;5525;505;0.12;;;;1056.924311
7;#H;BH-01555;11.02.2021;-5.8949516;5482;487;0.08;;;;1010.308864
8;#H;BH-01555;11.02.2021;-6.2441552;5439;467;0.1;;;;962.9231537
9;#H;BH-01555;11.02.2021;-6.3993568;5396;449;0.08;;;;916.3078085
10;#H;BH-01555;11.02.2021;-6.1374541;5364;435;0.09;;;;881.3852733
11;#H;BH-01555;11.02.2021;-3.9646317;5332;422;0.09;;;;846.8465032
12;#H;BH-01555;11.02.2021;-4.8376407;5301;409;0.09;;;;813.2312094
13;#H;BH-01555;11.02.2021;-5.6621492;5269;396;0.08;;;;778.6924939
14;#H;BH-01555;11.02.2021;-6.4769576;5238;383;0.09;;;;745.0771772
15;#H;BH-01555;11.02.2021;-6.2344551;5207;370;0.09;;;;711.4618753
16;#H;BH-01555;11.02.2021;-6.7000599;5176;357;0.09;;;;677.8465903
17;#H;BH-01555;11.02.2021;-6.5836587;5144;344;0.09;;;;643.3078579
18;#H;BH-01555;11.02.2021;-7.0395634;5113;331;0.1;;;;609.6925455
19;#H;BH-01555;11.02.2021;-6.8164611;5082;318;0.09;;;;576.0772518
20;#H;BH-01555;11.02.2021;-6.6030589;5050;305;0.12;;;;541.538549
21;#H;BH-01555;11.02.2021;-7.5439686;5019;292;0.11;;;;507.9232225
22;#H;BH-01555;11.02.2021;-6.6418593;4988;279;0.13;;;;474.3079169
23;#H;BH-01555;11.02.2021;-6.3120559;4956;266;0.11;;;;439.7692577
24;#H;BH-01555;11.02.2021;-6.5448583;4925;253;0.09;;;;406.1539117
25;#H;BH-01555;11.02.2021;-5.8658513;4894;240;0.09;;;;372.5385886
26;#H;BH-01555;11.02.2021;-4.6436387;4862;227;0.1;;;;338
27;#H;BH-01555;11.02.2021;-3.2274241;4831;214;0.12;;;;304.3846251
28;#H;BH-01555;11.02.2021;-4.0713328;4800;201;0.11;;;;270.7692745
29;#H;BH-01555;11.02.2021;-5.1092435;4768;188;0.13;;;;236.2308193
30;#H;BH-01555;11.02.2021;-5.1771442;4737;175;0.11;;;;202.6153992
31;#H;BH-01555;11.02.2021;-5.5069476;4706;162;0.09;;;;169
32;#H;BH-01555;11.02.2021;-6.0501532;4674;149;0.12;;;;134.4618905
33;#H;BH-01555;11.02.2021;-6.3120559;4643;136;0.1;;;;100.8464179
34;#H;BH-01555;11.02.2021;-6.2053548;4612;123;0.12;;;;67.23094526
35;#H;BH-01555;11.02.2021;-6.030753;4580;110;0.11;;;;32.69556545
36;#H;core;11.02.2021;-5.8270509;4550;97;0.11;;;;0
1;#I;BH-00730;11.02.2021;-5.9725524;5042;3380;0.06;;;;1543.878881
1;#I;margin;11.02.2021;-6.9619626;5065;3428;0.09;;;;1573.507229
2;#I;BH-00730;11.02.2021;-6.321756;5021;3305;0.08;;;;1515.082836
2;#I;BH-00730;11.02.2021;-6.321756;5017;3418;0.07;;;;1524.534355
3;#I;BH-00730;11.02.2021;-6.1568543;4944;3339;0.11;;;;1441.684085
3;#I;BH-00730;11.02.2021;-6.6515594;4970;3408;0.1;;;;1476.553419
4;#I;BH-00730;11.02.2021;-6.5739586;4917;3275;0.11;;;;1409.138744
4;#I;BH-00730;11.02.2021;-6.0598533;4922;3398;0.1;;;;1427.588876
5;#I;BH-00730;11.02.2021;-6.0501532;4811;3325;0.09;;;;1307.951069
5;#I;BH-00730;11.02.2021;-6.7582605;4875;3388;0.11;;;;1379.617701
6;#I;BH-00730;11.02.2021;-6.7970609;4781;3257;0.09;;;;1272.271984
6;#I;BH-00730;11.02.2021;-3.9646317;4827;3378;0.08;;;;1330.663368
7;#I;BH-00730;11.02.2021;-6.3799566;4667;3282;0.1;;;;1160.403809
7;#I;BH-00730;11.02.2021;-6.515758;4780;3367;0.08;;;;1282.558771
8;#I;BH-00730;11.02.2021;-6.7291602;4637;3225;0.09;;;;1126.859352
8;#I;BH-00730;11.02.2021;-6.3896567;4732;3357;0.09;;;;1233.619471
9;#I;BH-00730;11.02.2021;-6.5836587;4510;3270;0.09;;;;1002.956629
9;#I;BH-00730;11.02.2021;-5.7591502;4685;3347;0.12;;;;1185.677865
10;#I;BH-00730;11.02.2021;-7.1268643;4484;3214;0.12;;;;973.5594486
10;#I;BH-00730;11.02.2021;-7.097764;4637;3337;0.1;;;;1136.755031
11;#I;BH-00730;11.02.2021;-6.8358613;4373;3213;0.08;;;;862.593763
11;#I;BH-00730;11.02.2021;-7.000763;4590;3327;0.1;;;;1088.832861
12;#I;BH-00730;11.02.2021;-6.6224591;4337;3139;0.08;;;;827.0671073
12;#I;BH-00730;11.02.2021;-5.2741452;4543;3317;0.08;;;;1040.922668
13;#I;BH-00730;11.02.2021;-6.6709596;4216;3205;0.1;;;;705.4083924
13;#I;BH-00730;11.02.2021;-6.9619626;4495;3307;0.11;;;;992.0342736
14;#I;BH-00730;11.02.2021;-7.8931722;4189;3124;0.12;;;;680.3917989
14;#I;BH-00730;11.02.2021;-7.6312695;4448;3297;0.1;;;;944.1530596
15;#I;BH-00730;11.02.2021;-4.9928423;3856;3155;0.11;;;;345.978323
15;#I;BH-00730;11.02.2021;-5.0510429;4400;3287;0.12;;;;895.2971574
16;#I;BH-00730;11.02.2021;-4.7988403;3839;3085;0.11;;;;341.7601498
16;#I;BH-00730;11.02.2021;-7.2044651;4353;3276;0.07;;;;847.3423157
17;#I;BH-00730;11.02.2021;-6.612759;4305;3267;0.11;;;;798.6438505
18;#I;BH-00730;11.02.2021;-5.0025424;4258;3256;0.08;;;;750.7556194
19;#I;BH-00730;11.02.2021;-7.0298633;4211;3247;0.09;;;;703.1045441
20;#I;BH-00730;11.02.2021;-7.4372675;4163;3236;0.09;;;;654.3156731
21;#I;BH-00730;11.02.2021;-7.4760679;4128;3233;0.09;;;;619.1873707
22;#I;BH-00730;11.02.2021;-7.4954681;4093;3230;0.08;;;;584.0590724
23;#I;BH-00730;11.02.2021;-8.1162745;4059;3227;0.09;;;;549.9272679
24;#I;BH-00730;11.02.2021;-7.7864711;4025;3224;0.11;;;;515.7955021
25;#I;BH-00730;11.02.2021;-7.8252715;3990;3221;0.11;;;;480.6672446
26;#I;BH-00730;11.02.2021;-8.2132755;3956;3218;0.09;;;;446.5355529
27;#I;BH-00730;11.02.2021;-7.3790669;3922;3215;0.09;;;;412.4039282
28;#I;BH-00730;11.02.2021;-6.2829556;3887;3212;0.09;;;;377.2757612
29;#I;BH-00730;11.02.2021;-5.0898433;3853;3210;0.1;;;;343.2273299
30;#I;BH-00730;11.02.2021;-6.8940619;3819;3207;0.16;;;;309.0954545
31;#I;BH-00730;11.02.2021;-6.6612595;3784;3204;0.12;;;;273.9671513
32;#I;BH-00730;11.02.2021;-6.7776607;3750;3201;0.08;;;;239.8353602
33;#I;BH-00730;11.02.2021;-6.9328623;3716;3198;0.13;;;;205.7036704
34;#I;BH-00730;11.02.2021;-7.2141652;3681;3195;0.09;;;;170.5754965
35;#I;BH-00730;11.02.2021;-7.4760679;3647;3192;0.1;;;;136.4441278
36;#I;BH-00730;11.02.2021;-7.5633688;3613;3190;0.11;;;;102.396289
37;#I;BH-00730;11.02.2021;-7.6991702;3579;3187;0.08;;;;68.26419266
38;#I;BH-00730;11.02.2021;-7.1462645;3544;3184;0.1;;;;33.13608305
39;#I;core;11.02.2021;-7.6215694;3511;3181;0.11;;;;0
1;#J;BH-00385;12.02.2021;-7.9028723;-4077;2153;0.088;;;;1149.12706
1;#J;margin;12.02.2021;-7.194765;-3852;2060;0.12;;;;1162.318803
2;#J;BH-00385;12.02.2021;-7.3499666;-3995;2176;0.087;;;;1095.05525
2;#J;BH-00385;12.02.2021;-6.9522625;-3843;2109;0.091;;;;1112.566852
3;#J;BH-00385;12.02.2021;-7.4954681;-4019;2357;0.113;;;;940.6279817
3;#J;BH-00385;12.02.2021;-7.2335654;-3834;2158;0.097;;;;1062.821246
4;#J;BH-00385;12.02.2021;-8.0095734;-3958;2370;0.101;;;;902.1734866
4;#J;BH-00385;12.02.2021;-8.0871742;-3825;2207;0.078;;;;1013.082919
5;#J;BH-00385;12.02.2021;-7.4663678;-3933;2645;0.102;;;;648.0100308
5;#J;BH-00385;12.02.2021;-7.5924691;-3816;2256;0.103;;;;963.3529986
6;#J;BH-00385;12.02.2021;-7.2141652;-3807;2305;0.092;;;;913.6328584
7;#J;BH-00385;12.02.2021;-7.9998733;-3797;2355;0.084;;;;862.7079459
8;#J;BH-00385;12.02.2021;-8.3005764;-3787;2404;0.145;;;;812.759497
9;#J;BH-00385;12.02.2021;-10.0562945;-3787;2404;0.098;;;;812.759497
10;#J;BH-00385;12.02.2021;-7.7864711;-3779;2438;0.108;;;;777.839315
11;#J;BH-00385;12.02.2021;-6.0016527;-3771;2472;0.088;;;;742.9199149
12;#J;BH-00385;12.02.2021;-7.8446717;-3763;2506;0.092;;;;708.0014124
13;#J;BH-00385;12.02.2021;-7.8155714;-3755;2540;0.088;;;;673.0839472
14;#J;BH-00385;12.02.2021;NA;-3746;2574;0.146;;;;637.9130035
15;#J;BH-00385;12.02.2021;-7.291766;-3737;2609;0.078;;;;601.7748748
16;#J;BH-00385;12.02.2021;-5.8270509;-3728;2643;0.104;;;;566.6039181
17;#J;BH-00385;12.02.2021;-7.3402665;-3719;2677;0.1;;;;531.4329685
18;#J;BH-00385;12.02.2021;-8.1550749;-3710;2711;0.143;;;;496.2620276
19;#J;BH-00385;12.02.2021;-8.746781;-3701;2746;0.07;;;;460.1238964
20;#J;BH-00385;12.02.2021;-8.2423758;-3692;2780;0.063;;;;424.9529386
21;#J;BH-00385;12.02.2021;-9.1638853;-3683;2814;0.094;;;;389.7819903
22;#J;BH-00385;12.02.2021;-7.1656647;-3674;2848;0.08;;;;354.6110545
23;#J;BH-00385;12.02.2021;-5.7494501;-3665;2883;0.112;;;;318.4729188
24;#J;BH-00385;12.02.2021;-7.0298633;-3656;2917;0.086;;;;283.301959
25;#J;BH-00385;12.02.2021;-7.6991702;-3647;2951;0.137;;;;248.1310138
26;#J;BH-00385;12.02.2021;-7.7476707;-3638;2986;0.082;;;;211.9929244
27;#J;BH-00385;12.02.2021;-7.8252715;-3629;3020;0.107;;;;176.8219443
28;#J;BH-00385;12.02.2021;-8.2811762;-3620;3054;0.102;;;;141.6509795
29;#J;BH-00385;12.02.2021;-9.4936887;-3611;3088;0.127;;;;106.4800451
30;#J;BH-00385;12.02.2021;-8.8922825;-3602;3122;0.105;;;;71.30918594
31;#J;BH-00385;12.02.2021;-8.8922825;-3593;3157;0.089;;;;35.17101079
32;#J;core;12.02.2021;-9.5324891;-3584;3191;0.109;;;;0
1;#K;BH-00385;13.02.2021;-4.187734;779;3968;0.101;;;;1015.165996
2;#K;BH-00385;13.02.2021;-7.4081672;718;3958;0.104;;;;993.3101228
2;#K;BH-00385;12.02.2021;-7.3305664;926;4135;0.093;;;;1215.61178
3;#K;BH-00385;13.02.2021;-5.5845484;730;3811;0.095;;;;851.2484949
3;#K;BH-00385;12.02.2021;-6.5545584;910;4088;0.085;;;;1165.967838
4;#K;BH-00385;13.02.2021;-7.7573708;651;3798;0.073;;;;825.2042171
4;#K;BH-00385;12.02.2021;-6.6903598;895;4042;0.074;;;;1117.584001
5;#K;BH-00385;13.02.2021;-6.8843618;673;3630;0.092;;;;662.5179243
5;#K;BH-00385;12.02.2021;-7.0589636;880;3995;0.081;;;;1068.249035
6;#K;BH-00385;13.02.2021;-7.6506697;605;3620;0.103;;;;643.3552673
6;#K;BH-00385;12.02.2021;-5.8173508;865;3949;0.12;;;;1019.865187
7;#K;BH-00385;12.02.2021;-6.8358613;850;3903;0.103;;;;971.4813431
8;#K;BH-00385;12.02.2021;-7.6409696;835;3857;0.137;;;;923.097503
9;#K;BH-00385;12.02.2021;-4.9831422;819;3810;0.078;;;;873.4540629
10;#K;margin;12.02.2021;-5.8852515;942;4182;0.104;;;;1265.256101
11;#K;BH-00385;12.02.2021;-5.642749;805;3764;0.11;;;;825.378701
12;#K;BH-00385;12.02.2021;-7.8543718;789;3718;0.078;;;;776.686552
13;#K;BH-00385;12.02.2021;-7.2626657;775;3671;0.098;;;;727.6599481
14;#K;BH-00385;13.02.2021;-4.9734421;759;3626;0.16;;;;679.9191128
15;#K;BH-00385;13.02.2021;-6.6903598;748;3592;0.084;;;;644.1839799
16;#K;BH-00385;13.02.2021;-6.2053548;737;3559;0.103;;;;609.4005251
17;#K;BH-00385;13.02.2021;-7.6021692;727;3527;0.088;;;;575.8758547
18;#K;BH-00385;13.02.2021;-7.2044651;716;3495;0.079;;;;542.0442786
19;#K;BH-00385;13.02.2021;-7.7573708;706;3462;0.093;;;;507.5677295
20;#K;BH-00385;13.02.2021;-7.4954681;695;3430;0.099;;;;473.7362135
21;#K;BH-00385;13.02.2021;-6.2053548;685;3398;0.092;;;;440.2113129
22;#K;BH-00385;13.02.2021;-4.8570409;674;3365;0.073;;;;405.4281687
23;#K;BH-00385;13.02.2021;-7.1074641;664;3333;0.091;;;;371.9032132
24;#K;BH-00385;13.02.2021;-7.67977;653;3301;0.099;;;;338.0724774
25;#K;BH-00385;13.02.2021;-6.8843618;643;3269;0.14;;;;304.5472049
26;#K;BH-00385;13.02.2021;-7.6312695;633;3236;0.111;;;;270.0703612
27;#K;BH-00385;13.02.2021;-7.5924691;622;3204;0.111;;;;236.2392855
28;#K;BH-00385;13.02.2021;-6.1083538;612;3172;0.088;;;;202.7140844
29;#K;BH-00385;13.02.2021;-9.3966877;601;3139;0.131;;;;167.9315337
30;#K;BH-00385;13.02.2021;-7.9125724;591;3107;0.114;;;;134.4061011
31;#K;BH-00385;13.02.2021;-8.3975774;580;3075;0.11;;;;100.5783277
32;#K;BH-00385;13.02.2021;-9.7749916;570;3043;0.094;;;;67.05221846
33;#K;BH-00385;13.02.2021;-8.2132755;559;3010;0.089;;;;32.28002478
34;#K;core;13.02.2021;-8.358777;550;2979;0.109;;;;0
1;F1;BH-01741;12.02.2021;-2.2089136;-1215;-6097;0.09;;;;1344.917841
1;F1;margin;12.02.2021;-2.150713;-1187;-6228;0.11;;;;1422.088956
2;F1;BH-01741;12.02.2021;-1.5396067;-1257;-6040;0.12;;;;1336.220416
2;F1;BH-01741;12.02.2021;0.2355116;-1155;-6188;0.1;;;;1370.892045
3;F1;BH-01741;12.02.2021;NA;-1119;-5997;#WERT!;;;;1206.331629
3;F1;BH-01741;12.02.2021;-2.7812195;-1122;-6148;0.1;;;;1319.045867
4;F1;BH-01741;12.02.2021;-2.6454181;-1160;-5950;0.1;;;;1203.917771
4;F1;BH-01741;12.02.2021;-1.4620059;-1089;-6108;0.09;;;;1267.200458
5;F1;BH-01741;12.02.2021;-3.0431222;-1031;-5916;0.11;;;;1086.823353
5;F1;BH-01741;12.02.2021;-3.6154281;-1056;-6068;0.08;;;;1215.355915
6;F1;BH-01741;12.02.2021;-0.5113961;-1071;-5836;0.09;;;;1061.878053
6;F1;BH-01741;12.02.2021;-1.5493068;-1023;-6028;0.11;;;;1163.512355
7;F1;BH-01741;12.02.2021;-3.4408263;-972;-5809;0.11;;;;970.0128865
7;F1;BH-01741;12.02.2021;-3.0819226;-990;-5988;0.08;;;;1111.669915
8;F1;BH-01741;12.02.2021;-1.8985104;-998;-5721;0.1;;;;932.5776107
8;F1;BH-01741;12.02.2021;-3.0334221;-957;-5948;0.1;;;;1059.82876
9;F1;BH-01741;12.02.2021;-4.3235354;-835;-5614;0.12;;;;738.4260288
9;F1;BH-01741;12.02.2021;-1.2583038;-924;-5908;0.1;;;;1007.989087
10;F1;BH-01741;12.02.2021;-4.7115394;-855;-5537;0.06;;;;708.9174846
10;F1;BH-01741;12.02.2021;-3.0140219;-891;-5867;0.09;;;;955.3972996
11;F1;BH-01741;12.02.2021;-3.3535254;-674;-5462;0.1;;;;517.8281568
11;F1;BH-01741;12.02.2021;-3.6251282;-858;-5826;0.12;;;;902.8100575
12;F1;BH-01741;12.02.2021;-4.2653348;-712;-5373;0.1;;;;502.6698718
12;F1;BH-01741;12.02.2021;-3.0140219;-825;-5785;0.1;;;;850.2282047
13;F1;BH-01741;12.02.2021;-3.4699266;-792;-5744;0.09;;;;797.6528067
14;F1;BH-01741;12.02.2021;-2.1701132;-759;-5703;0.1;;;;745.08523
15;F1;BH-01741;12.02.2021;-3.5960279;-736;-5677;0.14;;;;710.3724375
16;F1;BH-01741;12.02.2021;-3.3632255;-713;-5651;0.11;;;;675.6596776
17;F1;BH-01741;12.02.2021;-3.0916227;-690;-5625;0.09;;;;640.9469557
18;F1;BH-01741;12.02.2021;-4.2459346;-667;-5599;0.12;;;;606.2342781
19;F1;BH-01741;12.02.2021;NA;-644;-5573;0.21;;;;571.5216531
20;F1;BH-01741;12.02.2021;-2.8685204;-621;-5547;0.08;;;;536.8090908
21;F1;BH-01741;12.02.2021;NA;-598;-5521;0.1;;;;502.0966043
22;F1;BH-01741;12.02.2021;-4.5272375;-575;-5495;0.13;;;;467.3842103
23;F1;BH-01741;12.02.2021;NA;-551;-5469;0.1;;;;432.0046296
24;F1;BH-01741;12.02.2021;-4.866741;-527;-5443;0.12;;;;396.6257682
25;F1;BH-01741;12.02.2021;-2.8006197;-503;-5417;0.1;;;;361.2478374
26;F1;BH-01741;12.02.2021;-3.6736287;-479;-5390;0.1;;;;325.1230536
27;F1;BH-01741;12.02.2021;-4.0810329;-455;-5363;0.1;;;;288.9982699
28;F1;BH-01741;12.02.2021;-4.4690369;-431;-5336;0.13;;;;252.8734862
29;F1;BH-01741;12.02.2021;-5.5554481;-407;-5309;0.13;;;;216.7487024
